ID,News,Label
FAKE_MAL_TR_0876,സർവർക്കർ മാപ്പ് പറഞ്ഞെന്ന് 1947 ൽ ജനഭൂമി വാർത്ത,FALSE
FAKE_MAL_TR_0877,എല്ലാ മാസവും വൈദ്യുതി നിരക്ക് വര്‍ധിപ്പിക്കാനുള്ള തീരുമാനവുമായി കേരള സര്‍ക്കാര്‍.,MOSTLY FALSE
FAKE_MAL_TR_0878,അംഗന്‍വാടി കുട്ടികള്‍ക്ക് മുട്ടയും പാലും നല്‍കുന്നതിനായി കേരള സര്‍ക്കാര്‍ ആരംഭിച്ച പോഷകബാല്യം പദ്ധതി യഥാര്‍ഥത്തില്‍ കേന്ദ്രസര്‍ക്കാര്‍ പദ്ധതിയായ അക്ഷയപാത്രയാണ്.,FALSE
FAKE_MAL_TR_0879,"1996ന് ശേഷം നിര്‍മിച്ച 1000 സ്‌ക്വയര്‍ മീറ്ററിന് മുകളില്‍ വിസ്തീര്‍ണ്ണമുള്ള വീട്ടുടമകള്‍ 15,000 രൂപയും പലിശയും അടയ്ക്കാന്‍ കേരള സര്‍ക്കാര്‍ ഉത്തരവ്.",MOSTLY FALSE
FAKE_MAL_TR_0880,"മുസ്ലീം വിദ്യാര്‍ഥികള്‍ക്ക് ഉയര്‍ന്ന ലംപ്‌സം ഗ്രാന്റും, മുസ്ലീം സ്‌കൂളുകള്‍ക്ക് പ്രത്യേക സാമ്പത്തിക സഹായവും നല്‍കി കേരള സര്‍ക്കാര്‍.",MOSTLY FALSE
FAKE_MAL_TR_0881,കേരള സര്‍ക്കാറിനു കീഴിലുള്ള പൊന്നാനി ICSR ല്‍ സംവരണ തത്വങ്ങള്‍ പാലിക്കാതെ മുസ്ലീംങ്ങള്‍ക്ക് 50% സീറ്റ് സംവരണം. മറ്റി വിഭാഗങ്ങള്‍ക്ക് സംവരണമില്ല.,HALF TRUE
FAKE_MAL_TR_0882,ചട്ടമനുസരിച്ച് മൺകൂജയിൽ കുടിവെള്ളവും തുപ്പൽ കോളാമ്പികളും തൊഴലാളികൾക്കു നൽകിയില്ല എന്നതാണ് കിറ്റക്‌സ്സിനെതിരെ കേരളസർക്കാർ കണ്ടെത്തിയ പ്രശ്നങ്ങളെന്ന് വ്യവസായമന്ത്രി പി. രാജീവ് പറഞ്ഞു.,FALSE
FAKE_MAL_TR_0883,കേരളത്തിൽ വിതരണം ചെയ്ത മുഴുവൻ കോവിഡ് വാക്സിനും കേന്ദ്ര സർക്കാർ സൗജന്യമായി നൽകിയതാണ്‌.,MOSTLY FALSE
FAKE_MAL_TR_0884,"മുസ്ലിം സമുദായത്തിൽനിന്നുള്ള വനിതാ അധ്യാപകർക്ക് പ്രസവത്തിനായി കേരളസർക്കാർ 15, 000 രൂപ വീതം രണ്ടുതവണ ധനസഹായം നൽകുന്നു.",MOSTLY FALSE
FAKE_MAL_TR_0885,സർക്കാർ ആശുപത്രിയിൽ ഇനിമുതൽ സൗജന്യ ചികിത്സയില്ല.,MOSTLY FALSE
FAKE_MAL_TR_0886,ഹോളണ്ടിൽ നിർമ്മിച്ച ഓറഞ്ചിൽ നിന്നുള്ള ഗണേശ ശില്പം,FALSE
FAKE_MAL_TR_0887,ബീഫ് കഴിക്കാനുള്ള സ്വാതന്ത്ര്യത്തിന് പകരമായി വോട്ട് ചോദിക്കുന്ന കോണ്ഗ്രസാണ് കേരളത്തിലെ പോസ്റ്ററിലുള്ളത്.,FALSE
FAKE_MAL_TR_0888,കണ്ണൂരില് റൊണാള്ഡോ ആരാധകര് സ്ഥാപിച്ച പോര്ച്ചുഗീസ് പതാക കീറിയ ആളെ കാണിക്കുന്ന ചിത്രം,FALSE
FAKE_MAL_TR_0889,ഫോട്ടോയ്ക്ക് പോസ് ചെയ്ത് കേരള വനിതാ പോലീസ്,FALSE
FAKE_MAL_TR_0890,ശബരിമല ഭക്തനെ ആക്രമിച്ച് പോലീസ്,FALSE
FAKE_MAL_TR_0891,ഉത്തരേന്ത്യക്കാര് ക്രിമിനലുകളായതിനാല് വീട്ടില് വസ്ത്രം വില്ക്കാന് അനുവദിക്കരുതെന്ന് മുന്നറിയിപ്പുമായി കേരള പോലീസ്,FALSE
FAKE_MAL_TR_0892,കമ്യൂണിസ്റ്റ് സര്ക്കാരിനെതിരെ പ്രതിഷേധിച്ച ബിജെപി പ്രവര്ത്തകനെ കേരള പോലീസ് റോഡില് കെട്ടിയിട്ടതായി ചിത്രം.,HALF TRUE
FAKE_MAL_TR_0893,ശബരിമല ഭക്തന് മരിച്ചത് പൊലീസിന്റെ നടപടിയെ തുടര്ന്ന്,FALSE
FAKE_MAL_TR_0894,സൈബർ തട്ടിപ്പുമായി ബന്ധപ്പെട്ട് കേരള പൊലീസ് സോഷ്യൽ മീഡിയയിൽ ജാഗ്രതാ നിർദേശം നൽകി.,FALSE
FAKE_MAL_TR_0895,ശബരിമലയിൽ പൊലീസുകാരന്റെ വേഷം കെട്ടി സി.പി.എം പ്രവർത്തകൻ ഭക്തരെ മർദ്ദിച്ചു,FALSE
FAKE_MAL_TR_0896,വന്ദേ ഭാരത് ട്രെയിയ്നുനേരെ ആന്ധ്രപ്രദേശിൽ ആക്രമണശ്രമം.,MOSTLY FALSE
FAKE_MAL_TR_0897,കര്‍ണാടകയില്‍ മുസ്ലീം വനിതയ്ക്ക് യാത്ര ചെയ്യാന്‍ ബസ് നിര്‍ത്താത്തതിനെത്തുടര്‍ന്ന് ബസിന് നേരെ കല്ലെറിയുന്നു,MOSTLY FALSE
FAKE_MAL_TR_0898,അമിതമായ മൊബൈല്‍ ഫോണ്‍ ഉപയോഗം കൊണ്ട് മസ്തിഷ്‌ക രോഗം സംഭവിച്ച കുട്ടി.,MOSTLY FALSE
FAKE_MAL_TR_0899,മധ്യപ്രദേശിൽ പൊലീസ് വനിതകളെ മർദ്ദിക്കുന്നു.,FALSE
FAKE_MAL_TR_0900,തമിഴ് ഡ്രൈവറെ കർണാടകയിൽ ആക്രമിക്കുന്ന വീഡിയോ.,HALF TRUE
FAKE_MAL_TR_0901,പ്രളയകാലത്ത് സഹായവുമായി ആര്എസ്എസ് പ്രവര്ത്തകര്,FALSE
FAKE_MAL_TR_0902,2018ലെ പ്രളയത്തിന് ശേഷം മദ്യം വാങ്ങാന് കേരളത്തില് നീണ്ട ക്യൂ,FALSE
FAKE_MAL_TR_0903,അട്ടപ്പാടിയിൽ ആൾക്കൂട്ട കൊലപാതകത്തിന് ഇരയായ മധുവിൻ്റെ ചിത്രം.,FALSE
FAKE_MAL_TR_0904,പ്രളയദുരിതാശ്വാസത്തിനായി കേരളത്തിന് 25 കോടി രൂപ നല് കി ബി.ജെ.പി മന്ത്രിമാര്,FALSE
FAKE_MAL_TR_0905,പ്രളയദുരിതാശ്വാസത്തിന് കേരളത്തിന് 700 കോടി രൂപ വാഗ്ദാനം ചെയ്ത് യു.എ.ഇ.,MOSTLY FALSE
FAKE_MAL_TR_0906,മുല്ലപ്പെരിയാര് അണക്കെട്ടില് വിള്ളല്,FALSE
FAKE_MAL_TR_0907,മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ കുടുംബത്തോടൊപ്പം നിൽക്കുന്ന സ്വപ്ന സുരേഷിന്റെ ചിത്രം,FALSE
FAKE_MAL_TR_0908,"സ്വര്ണക്കടത്ത് കേസിലെ മുഖ്യപ്രതി സ്വപ്ന സുരേഷ് യഥാര്ത്ഥത്തില് ഒരു മുസ്ലീമാണ്, യഥാര്ത്ഥ പേര് മുംതാസ് ഇസ്മയില് എന്നാണ്.",FALSE
FAKE_MAL_TR_0909,ഫേസ്ബുക്ക് പോസ്റ്റിലൂടെയാണ് മന്ത്രിമാരെ തുറന്നുകാട്ടുമെന്ന് സ്വർണക്കടത്ത് കേസിലെ മുഖ്യപ്രതി സ്വപ്ന സുരേഷ് ഭീഷണി മുഴക്കിയത്.,FALSE
FAKE_MAL_TR_0910,തിരുവനന്തപുരം: സ്വര്ണക്കടത്ത് കേസ് പ്രതി സ്വപ്ന സുരേഷിന്റെ കൈപ്പത്തിയില് മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ പേര്.,FALSE
FAKE_MAL_TR_0911,കഴിഞ്ഞ മാസം മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ മകളുടെ വിവാഹത്തിൽ സ്വർണക്കടത്ത് കേസിലെ മുഖ്യപ്രതി സ്വപ്ന സുരേഷ് പങ്കെടുത്തിരുന്നു.,FALSE
FAKE_MAL_TR_0912,പ്രളയാനന്തര ചെലവുകളായി മുഖ്യമന്ത്രി പിണറായി വിജയന്റെ പഴയ വിമാനവിവരങ്ങള് മാതൃഭൂമി പ്രസിദ്ധീകരിച്ചു,FALSE
FAKE_MAL_TR_0913,കോവിഡ് 19 പ്രതിരോധ മന്ത്രി പിണറായി വിജയനെ മെൽബണിൽ ആദരിച്ചു,HALF TRUE
FAKE_MAL_TR_0914,കേരള മുഖ്യമന്ത്രി പിണറായി വിജയനോടുള്ള ആദരസൂചകമായി ശ്രീലങ്കൻ സർക്കാർ തപാൽ സ്റ്റാമ്പ് പുറത്തിറക്കി.,FALSE
FAKE_MAL_TR_0915,പ്രധാനമന്ത്രിയുടെ അഭ്യര്ത്ഥന പ്രകാരം കേരള മുഖ്യമന്ത്രി കുടുംബത്തോടൊപ്പം മെഴുകുതിരി കത്തിക്കുന്നതായി ചിത്രം.,FALSE
FAKE_MAL_TR_0916,ഓണത്തോടനുബന്ധിച്ച് കേരളത്തിൽ അലങ്കരിച്ച റെയിൽവേ സ്റ്റേഷൻ,FALSE
FAKE_MAL_TR_0917,വർണ്ണാഭമായ ഈ വന്ദേഭാരത് ട്രെയിൻ ഓണം സ്പെഷ്യലായി കേരളത്തിൽ ഓടുന്നു.,FALSE
FAKE_MAL_TR_0918,കാസര്കോട്: ഓണം ആഘോഷിച്ചതിന്റെ പേരില് കാസര്കോട് സര്ക്കാര് സ്കൂളിലെ മുസ്ലിം പെണ്കുട്ടികളെ തിരിച്ചയച്ചു.,FALSE
FAKE_MAL_TR_0919,കൊച്ചിയില് ബുര്ഖ ധരിച്ച മുസ്ലീം യുവാവ് സ്ത്രീകളുടെ ശുചിമുറിയില് കയറി രഹസ്യമായി സ്ത്രീകളുടെ വീഡിയോ എടുക്കാന് തുടങ്ങി. മാളിലെ സെക്യൂരിറ്റി ജീവനക്കാര് ഇയാളെ കണ്ടയുടനെ ബഹളമുണ്ടായി. തുടർന്ന് പ്രതിയായ മുസ്ലിമിനെ പൊലീസിന് കൈമാറി.,FALSE
FAKE_MAL_TR_0920,സ്ത്രീകളുടെ ശുചിമുറിയിൽ നിന്ന് ബുർഖ ധരിച്ച ഒരു മുസ്ലീം യുവാവ് റെക്കോർഡിംഗുകൾ എടുക്കുന്നതായി വൈറൽ വീഡിയോയിൽ കാണാം.,MOSTLY FALSE
FAKE_MAL_TR_0921,2023 ഏപ്രിലിൽ പ്രധാനമന്ത്രി മോദിയുടെ സന്ദർശന വേളയിൽ കൊച്ചിയിലെ റോഡുകളിൽ തടിച്ചുകൂടിയ വൻ ജനക്കൂട്ടത്തിന്റെ ചിത്രം,FALSE
FAKE_MAL_TR_0922,കണ്ണൂര് വിമാനത്താവളത്തില് പവര് ബാങ്ക് പൊട്ടിത്തെറിച്ച് യുവാവിന് തീപിടിച്ചു,FALSE
FAKE_MAL_TR_0923,രാഹുല് ഗാന്ധിയുടെ മണ്ഡലമായ വയനാട്ടിലെ കോണ്ഗ്രസ് ഓഫീസാണ് പച്ചനിറത്തിലുള്ള കെട്ടിടം.,FALSE
FAKE_MAL_TR_0924,വയനാട് സുതന് ബത്തേരിയില് പെട്രോളും ഡീസലും നിരസിച്ചതിനെ തുടര്ന്ന് പെട്രോള് പമ്പുകള് സൈന്യം പിടിച്ചെടുത്തു.,FALSE
FAKE_MAL_TR_0925,രാഹുല് ഗാന്ധിയുടെ മണ്ഡലമായ വയനാട്ടില് ബാബാസാഹേബ് അംബേദ്കറുടെ പ്രതിമ തകര് ക്കപ്പെട്ടു.,FALSE
FAKE_MAL_TR_0926,വയനാട്ടിലെ കോണ്ഗ്രസ് പോസ്റ്ററില് രാഹുല് ഗാന്ധിയുടെ പേര് 'രാഹുല് ഗാന്ധി' എന്നെഴുതിയിരുന്നു.,FALSE
FAKE_MAL_TR_0927,സംവിധായകന് രാജ്കുമാര് പെരിയസാമിയും നടി സായി പല്ലവിയും വിവാഹിതരായി.,FALSE
FAKE_MAL_TR_0928,"മുൻ പ്രധാനമന്ത്രി ജവഹർലാൽ നെഹ്റു മുൻ രാഷ്ട്രപതി രാജേന്ദ്ര പ്രസാദിനെ മാറ്റിനിർത്തി, അതിനാൽ ഇന്ത്യൻ ഭരണഘടനയിൽ ഒപ്പിട്ട ആദ്യത്തെ വ്യക്തിയായി അദ്ദേഹം മാറി.",FALSE
FAKE_MAL_TR_0929,"ഇന്ത്യൻ ഭരണഘടനയുടെ ആർട്ടിക്കിൾ 330, 342 പ്രകാരം പട്ടികജാതി/ പട്ടികവർഗ/ ഒബിസി വിഭാഗങ്ങൾ ഹിന്ദുക്കളല്ല.",FALSE
FAKE_MAL_TR_0930,അംബേദ്കറുടെ ഭരണഘടന ലോകത്തിലെ ഏറ്റവും മികച്ചതാണെന്ന് യുഎൻ സെക്രട്ടറി ജനറൽ അന്റോണിയോ ഗുട്ടെറസ് പറഞ്ഞു.,FALSE
FAKE_MAL_TR_0931,ഭരണഘടനയുടെ ആദ്യ പേജില് ഇന്ത്യയെ പ്രശംസിച്ചുകൊണ്ടാണ് ഇസ്രായേല് വിശേഷിപ്പിച്ചത്.,FALSE
FAKE_MAL_TR_0932,ആര് .എസ്.എസുകാര് ഇന്ത്യന് ഭരണഘടന കത്തിക്കുന്നു,FALSE
FAKE_MAL_TR_0933,സുരേഷ് ഗോപി കാസര്‍ഗോഡ് മുതല്‍ പാറശാല വരെ പദയാത്ര നടത്തുമെന്ന് കെ.സുരേന്ദ്രന്‍ പറഞ്ഞു,FALSE
FAKE_MAL_TR_0934,പത്തനംതിട്ടയിലെ എൻ.ഡി.എ സ്ഥാനാർത്ഥി കെ.സുരേന്ദ്രന് വോട്ട് ചെയ്യാനെത്തിയ പ്രവാസികളുടെ ചിത്രം,FALSE
FAKE_MAL_TR_0935,ജന്മഭൂമി എഡിഷനുമായി നിൽക്കുന്ന കെ സുരേന്ദ്രന്റെ ഈ ചിത്രം ഫോട്ടോഷോപ്പ് ചെയ്തതാണോ?,FALSE
FAKE_MAL_TR_0936,തിരുവനന്തപുരം: ലിംഗാവകാശ പ്രവര്ത്തക തൃപ്തി ദേശായിയുടെ ശബരിമല ദര്ശന ശ്രമത്തിന്റെ സൂത്രധാരന് ബിജെപി സംസ്ഥാന അധ്യക്ഷന് കെ സുരേന്ദ്രനാണെന്ന് ബിജെപി സംസ്ഥാന വൈസ് പ്രസിഡന്റ്.,FALSE
FAKE_MAL_TR_0937,കേരളീയരെ നാണംകെട്ടവരെന്ന് വിളിച്ച് അര്ണബ് ഗോസ്വാമി,HALF TRUE
FAKE_MAL_TR_0938,ഉദ്ധവ് താക്കറെയുടെ രാജിക്ക് പിന്നാലെ നൃത്തം ചെയ്ത് അര്ണബ് ഗോസ്വാമി,FALSE
FAKE_MAL_TR_0939,അറസ്റ്റിന് ശേഷം അര്ണബ് ഗോസ്വാമിയെ പോലീസ് ക്രൂരമായി മര്ദ്ദിക്കുന്നതായി ചിത്രം,FALSE
FAKE_MAL_TR_0940,"ആർട്ടിക്കിൾ 370 റദ്ദാക്കിയതിന് ശേഷം ""ആയിരക്കണക്കിന് ആളുകളെ കൊല്ലുക"" എന്നാണ് അർണബ് ഗോസ്വാമി പറഞ്ഞത്.",FALSE
FAKE_MAL_TR_0941,ആക്രമണത്തിന് മുമ്പ് അർണബിന്റെ വീഡിയോ ചിത്രീകരിച്ചിരുന്നു,FALSE
FAKE_MAL_TR_0942,2023 ഏഷ്യന് ഗെയിംസില് സ്വര്ണം നേടി ജ്യോതി യാരജി,FALSE
FAKE_MAL_TR_0943,"വജ്രവ്യാപാരി നിരാശയോടെ തെരുവുകളിൽ കല്ലുകൾ എറിഞ്ഞു, ആളുകൾ കല്ലുകൾ തിരയാൻ തുടങ്ങി",FALSE
FAKE_MAL_TR_0944,നരേന്ദ്ര മോദി ഇന്ത്യയിലെ ആദ്യത്തെ ഒബിസി പ്രധാനമന്ത്രിയാണ്.,FALSE
FAKE_MAL_TR_0945,"പീഡനത്തിനിരയായ പെണ്കുട്ടി വാഹനാപകടത്തില് മരിച്ച സംഭവത്തില് പ്രതികളായ അര്ബാസ്, ഫൈസല്, ഷഹബാസ് എന്നിവരെ വീഡിയോയില് കാണാം.",FALSE
FAKE_MAL_TR_0946,ചെറുപ്പക്കാർ ആളുകളെ വിഷലിപ്തമാക്കുന്ന എന്തെങ്കിലും വിളകൾ കുത്തിവയ്ക്കുന്നു,FALSE
FAKE_MAL_TR_0947,കാനഡയില് ആര് .എസ്.എസിനെ നിരോധിച്ചു,FALSE
FAKE_MAL_TR_0948,ഭോപ്പാല്: മധ്യപ്രദേശില് മതത്തിന്റെ പേരില് വോട്ട് ചോദിക്കാനെത്തിയ ബി.ജെ.പി എം.എല്.എയെ നാട്ടുകാര് തല്ലിച്ചതച്ചെന്ന അവകാശവാദവുമായി വീഡിയോ വൈറലാകുന്നു.,FALSE
FAKE_MAL_TR_0949,രാജ്ഘട്ടില് മഹാത്മാഗാന്ധിക്ക് വിദേശ പ്രതിനിധികള് ആദരാഞ്ജലി അര്പ്പിച്ചപ്പോള് രഘുപതി രാഘവ് രാജാറാമില് നിന്ന് അല്ലാഹു എന്ന വാക്ക് നീക്കം ചെയ്തു.,FALSE
FAKE_MAL_TR_0950,ഹരിയാനയിലെ പാനിപ്പത്ത് ഹിന്ദു മത ഘോഷയാത്രയ്ക്കിടെ മുസ്ലീം യുവാവ് കാവിക്കൊടി തട്ടിയെടുത്തു,FALSE
FAKE_MAL_TR_0951,ജി 20 ഉച്ചകോടിക്ക് മുന്നോടിയായുള്ള തയ്യാറെടുപ്പുകളാകാം ഡല് ഹിയിലെ മുസ് ലിംകളുടെ റാലി.,FALSE
FAKE_MAL_TR_0952,ജി 20 ഉച്ചകോടിക്ക് മുന്നോടിയായി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിക്കൊപ്പം ആഗോള നേതാക്കളുടെ റാങ്കിംഗ് കാണിക്കുന്ന പരസ്യബോർഡ് ബിജെപി സ്ഥാപിച്ചു,MOSTLY FALSE
FAKE_MAL_TR_0953,രാജസ്ഥാനിൽ ബൈക്കിൽ നിന്ന് ഹിന്ദു ദൈവത്തിന്റെ സ്റ്റിക്കർ നീക്കം ചെയ്യാൻ വാഹന ഉടമയോട് ട്രാഫിക് പോലീസ് ആവശ്യപ്പെട്ടു.,FALSE
FAKE_MAL_TR_0954,കവി നസ്രുള് ഇസ്ലാം മഹാഭാരതം എഴുതിയെന്ന് മമത ബാനര്ജി,FALSE
FAKE_MAL_TR_0955,ചന്ദ്രയാൻ ചന്ദ്രനിൽ ഇറങ്ങുന്നതിന്റെ ദൃശ്യങ്ങൾ നാസ പുറത്തുവിട്ടു; അശോക സ്തംഭം ചന്ദ്രോപരിതലത്തിൽ മുദ്രണം ചെയ്യും,FALSE
FAKE_MAL_TR_0956,1966 ല് മിസോറാമില് ബോംബിട്ട വ്യോമസേനയുടെ വിമാനം പറത്തിയത് രാജേഷ് പൈലറ്റാണ്.,FALSE
FAKE_MAL_TR_0957,ദർഭംഗയിൽ എയിംസ് തുറന്നു,FALSE
FAKE_MAL_TR_0958,സുദര്ശന് ന്യൂസ് റസിഡന്റ് എഡിറ്റര് മുകേഷ് കുമാറിനെ ഗുണ്ടകള് തട്ടിക്കൊണ്ടുപോയി,FALSE
FAKE_MAL_TR_0959,തമിഴ്നാട് ബിജെപി അധ്യക്ഷൻ കെ അണ്ണാമലൈ തോക്ക് അക്രമത്തെ പ്രോത്സാഹിപ്പിക്കുന്നു,FALSE
FAKE_MAL_TR_0960,ഹൈദരാബാദിനും ബംഗാളിനുമിടയിൽ ഓടുന്ന ട്രെയിൻ മുസ്ലീം എക്സ്പ്രസാക്കി മാറ്റിയതായി വീഡിയോയിൽ കാണാം,FALSE
FAKE_MAL_TR_0961,ഡല് ഹിയില് പൊതുമരാമത്ത് വകുപ്പ് ജീവനക്കാരന്റെ വീട്ടിലെ പൈപ്പില് നിന്ന് 13 കോടി രൂപ കണ്ടെടുത്തു,MOSTLY FALSE
FAKE_MAL_TR_0962,ഫ്രാന് സ് കലാപത്തിനിടെ സ് കൂളില് അധ്യാപകന് നേരെ തോക്ക് ചൂണ്ടി കൗമാരക്കാരന്,FALSE
FAKE_MAL_TR_0963,മൻമോഹൻ സിംഗ് പ്രധാനമന്ത്രിയായിരിക്കെ ഒരു തവണ പോലും വടക്കുകിഴക്കൻ സംസ്ഥാനങ്ങൾ സന്ദർശിക്കുകയോ പ്രസ്താവന നടത്തുകയോ ചെയ്തിട്ടില്ല.,FALSE
FAKE_MAL_TR_0964,നഗ്നയായി പ്രതിഷേധിക്കുന്ന മണിപ്പൂര് സ്വദേശിനി,FALSE
FAKE_MAL_TR_0965,മെയ് നാലിന് രണ്ട് കുക്കി സ്ത്രീകളെ നഗ്നരാക്കി കൊലപ്പെടുത്തിയ കേസിൽ രണ്ട് ആർഎസ്എസ് യൂണിഫോം ധരിച്ച രണ്ട് പുരുഷന്മാർ പ്രതി,FALSE
FAKE_MAL_TR_0966,ഉക്രെയ്നിലെ ഹെലികോപ്റ്റർ അപകടം,FALSE
FAKE_MAL_TR_0967,ഇന്തോനേഷ്യൻ വിമാനത്തിന് അപകടം ഉണ്ടാവുന്ന വീഡിയോ.,FALSE
FAKE_MAL_TR_0968,ഇസ്ലാം അവഹേളനവുമായി കാലിക്കറ്റ് യൂണിവേഴ്‌സിറ്റിയിലെ മാഗസിന്‍.,MOSTLY FALSE
FAKE_MAL_TR_0969,കര്‍ണാടകയില്‍ മുസ്ലീം വനിതയ്ക്ക് യാത്ര ചെയ്യാന്‍ ബസ് നിര്‍ത്താത്തതിനെത്തുടര്‍ന്ന് ബസിന് നേരെ കല്ലെറിയുന്നു.,MOSTLY FALSE
FAKE_MAL_TR_0970,ഗ്യാസ് സിലിണ്ടറിന് തീ പിടിച്ചാല്‍ ഗോതമ്പ് പൊടി ഉപയോഗിച്ച് അണയ്ക്കാനാകും.,FALSE
FAKE_MAL_TR_0971,മാർക്ക് സക്കർബർഗും എലോൺ മസ്കും തമ്മിലുള്ള ചൂടേറിയ സംഭാഷണം കാണിക്കുന്നു,FALSE
FAKE_MAL_TR_0972,"വഞ്ചനയെക്കുറിച്ചുള്ള എലോൺ മസ്കിന്റെ ട്വീറ്റിന് മാർക്ക് സക്കർബർഗ് മറുപടി നൽകി, ""വഞ്ചനയെക്കുറിച്ച് സംസാരിക്കുമ്പോൾ, നിങ്ങൾക്ക് കഴിഞ്ഞ വർഷം സെർജി ബ്രിന്നിന്റെ ഭാര്യയുമായി ബന്ധമുണ്ടായിരുന്നു.""",FALSE
FAKE_MAL_TR_0973,ദേശീയ ചിഹ്നം അനാച്ഛാദന ചടങ്ങിൽ പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയുടെ വസ്ത്രധാരണം ദ്രുതഗതിയിൽ,FALSE
FAKE_MAL_TR_0974,ചന്ദ്രോപരിതലത്തിൽ പ്രഗ്യാന്റെ ചക്രം അവശേഷിപ്പിച്ച ഇന്ത്യയുടെ ദേശീയ ചിഹ്നത്തിന്റെയും ഐഎസ്ആർഒയുടെ ലോഗോയുടെയും മുദ്രയാണിത്.,MOSTLY FALSE
FAKE_MAL_TR_0975,ചന്ദ്രയാൻ -3 ന്റെ ടയറുകളിൽ ഐഎസ്ആർഒ ലോഗോയും ഇന്ത്യയുടെ ദേശീയ ചിഹ്നവും ചന്ദ്രോപരിതലത്തിൽ ആലേഖനം ചെയ്തിട്ടുണ്ട്.,FALSE
FAKE_MAL_TR_0976,ദീർഘനേരം സൂര്യനെ നോക്കുന്നത് ഗുണം ചെയ്യും,MOSTLY FALSE
FAKE_MAL_TR_0977,സൂര്യപ്രകാശം ചർമ്മ അർബുദത്തെ തടയുന്നു.,FALSE
FAKE_MAL_TR_0978,സൂര്യന്റെ വലിയൊരു ഭാഗം തകർന്നു,FALSE
FAKE_MAL_TR_0979,സൂര്യനെയും ചന്ദ്രനെയും ഒരുമിച്ച് പകർത്താൻ ഒരു ജർമ്മൻ ഫോട്ടോഗ്രാഫർ 16 ക്യാമറകളുമായി 62 ദിവസം കാത്തിരുന്നു,FALSE
FAKE_MAL_TR_0980,പകൽ സമയത്ത് ദൃശ്യമാകുന്ന ചന്ദ്രൻ ഭൂമി പരന്നതാണെന്ന് തെളിയിക്കുന്നു,FALSE
FAKE_MAL_TR_0981,കേരളത്തില് നിന്നുള്ള സൈനികനെ ഒരു സംഘം ആളുകള് ആക്രമിച്ചു. അവർ അവന്റെ പുറകിൽ 'പിഎഫ്ഐ' എന്ന അക്ഷരങ്ങൾ വരച്ചു,FALSE
FAKE_MAL_TR_0982,നമുക്ക് ഇതിനെയൊക്കെ അക്ഷരം തെറ്റാതെ വിളിക്കാന്‍ കഴിയും സ്‌പൈഡര്‍മാന്‍,FALSE
FAKE_MAL_TR_0983,വൈറൽ പോസ്റ്റിലെ മനുഷ്യൻ അടുത്തിടെ കേരളത്തിൽ ഗർഭിണിയായ ആനയെ കൊന്നിരുന്നു.,MOSTLY FALSE
FAKE_MAL_TR_0984,ആനയുടെ തുമ്പിക്കൈക്കടിയിൽ പോയ പുള്ളിപ്പുലിയുടെ കഥയും കേരളത്തിൽ രണ്ട് ആനകൾ തമ്മിൽ പൊട്ടിപ്പുറപ്പെട്ട പോരാട്ടത്തിന്റെ കെട്ടുകഥയും,FALSE
FAKE_MAL_TR_0985,കേരളത്തില് ഗര് ഭിണിയായ ആനയെ രണ്ട് മുസ്ലീം യുവാക്കള് കൊന്നു,FALSE
FAKE_MAL_TR_0986,ആന ചരിഞ്ഞ കേസില് അംസത്ത് അലിയും തമീം ഷെയ്ഖും അറസ്റ്റില്,FALSE
FAKE_MAL_TR_0987,2021 ലെ നിയമസഭാ തിരഞ്ഞെടുപ്പിൽ അധികാരത്തിൽ വന്നാൽ നല്ല ഗുണനിലവാരമുള്ള ബീഫ് വാഗ്ദാനം ചെയ്ത് ബിജെപി സ്ഥാനാർത്ഥി,FALSE
FAKE_MAL_TR_0988,ആഭ്യന്തര ട്വന്റി-20യില് മുംബൈക്കെതിരെ വെറും 37 പന്തില് സെഞ്ച്വറി നേടിയ മലയാളി ക്രിക്കറ്റ് താരം അസ്ഹറുദ്ദീന് ഇസ്ലാമോഫോബിയയുടെ ഉദാഹരണമായി 'കേരളത്തില് ജനിച്ച മുസ്ലിം ബാലന് മുംബൈ സ്ഫോടനം' എന്ന തലക്കെട്ടില് വാര്ത്ത നല്കി.,FALSE
FAKE_MAL_TR_0989,കര്‍ണാടക പി.യു.സി പരിക്ഷയില്‍ ഒന്നാം സ്ഥാനം നേടിയത് ഹിജാബ് സമര നായിക മുസ്കാന്‍ ഖാൻ.,FALSE
FAKE_MAL_TR_0990,അടിച്ചമര്‍ത്താന്‍ കേന്ദ്ര സേന എത്തുമെന്ന് പറഞ്ഞതിനാല്‍ വിഴിഞ്ഞം സമരം അവസാനിപ്പിച്ചു.,HALF TRUE
FAKE_MAL_TR_0991,2017ല്‍ കാനഡ അഭയം കൊടുത്ത മുസ്ലീം അഭയാര്‍ഥികള്‍ ഇപ്പോള്‍ കനേഡിയന്‍ പാര്‍ലമെന്റ് ഹൗസില്‍ കടന്ന് കൂടി പ്രതിഷേധം നടത്തുകയാണ്.,MOSTLY FALSE
